X Y Z CUT_FLAG
0.608885 0.334462 0.000000 0
0.608896 0.334344 0.000000 0
0.608909 0.334227 0.000000 0
0.608922 0.334111 0.000000 0
0.608936 0.333994 0.000000 0
0.608951 0.333877 0.000000 0
0.608966 0.333760 0.000000 0
0.608982 0.333643 0.000000 0
0.608999 0.333527 0.000000 0
0.609016 0.333410 0.000000 0
0.609034 0.333294 0.000000 0
0.609052 0.333178 0.000000 0
0.609072 0.333061 0.000000 0
0.609091 0.332945 0.000000 0
0.609112 0.332829 0.000000 0
0.609133 0.332713 0.000000 0
0.609154 0.332597 0.000000 0
0.609176 0.332481 0.000000 0
0.609198 0.332366 0.000000 0
0.609221 0.332250 0.000000 0
0.609245 0.332135 0.000000 0
0.609269 0.332019 0.000000 0
0.609293 0.331904 0.000000 0
0.609318 0.331789 0.000000 0
0.609344 0.331674 0.000000 0
0.609369 0.331559 0.000000 0
0.609396 0.331444 0.000000 0
0.609422 0.331329 0.000000 0
0.609449 0.331215 0.000000 0
0.609477 0.331100 0.000000 0
0.609505 0.330986 0.000000 0
0.609534 0.330872 0.000000 0
0.609563 0.330758 0.000000 0
0.609592 0.330644 0.000000 0
0.609622 0.330530 0.000000 0
0.609653 0.330416 0.000000 0
0.609684 0.330303 0.000000 0
0.609716 0.330189 0.000000 0
0.609748 0.330076 0.000000 0
0.609780 0.329963 0.000000 0
0.609813 0.329850 0.000000 0
0.609847 0.329737 0.000000 0
0.609881 0.329625 0.000000 0
0.609916 0.329512 0.000000 0
0.609951 0.329400 0.000000 0
0.609986 0.329288 0.000000 0
0.610023 0.329176 0.000000 0
0.610059 0.329064 0.000000 0
0.610096 0.328952 0.000000 0
0.610134 0.328841 0.000000 0
0.610173 0.328730 0.000000 0
0.610211 0.328618 0.000000 0
0.610251 0.328508 0.000000 0
0.610291 0.328397 0.000000 0
0.610331 0.328286 0.000000 0
0.610372 0.328176 0.000000 0
0.610414 0.328066 0.000000 0
0.610456 0.327956 0.000000 0
0.610498 0.327846 0.000000 0
0.610541 0.327736 0.000000 0
0.610585 0.327627 0.000000 0
0.610629 0.327518 0.000000 0
0.610674 0.327409 0.000000 0
0.610719 0.327300 0.000000 0
0.610765 0.327192 0.000000 0
0.610811 0.327083 0.000000 0
0.610858 0.326975 0.000000 0
0.610905 0.326867 0.000000 0
0.610953 0.326760 0.000000 0
0.611001 0.326652 0.000000 0
0.611050 0.326545 0.000000 0
0.611100 0.326438 0.000000 0
0.611150 0.326332 0.000000 0
0.611200 0.326225 0.000000 0
0.611251 0.326119 0.000000 0
0.611303 0.326013 0.000000 0
0.611355 0.325908 0.000000 0
0.611407 0.325802 0.000000 0
0.611460 0.325697 0.000000 0
0.611514 0.325592 0.000000 0
0.611568 0.325488 0.000000 0
0.611623 0.325383 0.000000 0
0.611678 0.325279 0.000000 0
0.611734 0.325176 0.000000 0
0.611790 0.325072 0.000000 0
0.611847 0.324969 0.000000 0
0.611904 0.324866 0.000000 0
0.611962 0.324764 0.000000 0
0.612021 0.324662 0.000000 0
0.612080 0.324560 0.000000 0
0.612139 0.324458 0.000000 0
0.612199 0.324357 0.000000 0
0.612259 0.324256 0.000000 0
0.612320 0.324155 0.000000 0
0.612382 0.324055 0.000000 0
0.612444 0.323955 0.000000 0
0.612506 0.323855 0.000000 0
0.612570 0.323756 0.000000 0
0.612633 0.323657 0.000000 0
0.612697 0.323559 0.000000 0
0.612762 0.323460 0.000000 0
0.612827 0.323362 0.000000 0
0.612892 0.323264 0.000000 0
0.612958 0.323167 0.000000 0
0.613024 0.323070 0.000000 0
0.613091 0.322973 0.000000 0
0.613158 0.322876 0.000000 0
0.613225 0.322780 0.000000 0
0.613293 0.322683 0.000000 0
0.613361 0.322588 0.000000 0
0.613430 0.322492 0.000000 0
0.613499 0.322396 0.000000 0
0.613568 0.322301 0.000000 0
0.613638 0.322206 0.000000 0
0.613707 0.322111 0.000000 0
0.613778 0.322017 0.000000 0
0.613848 0.321922 0.000000 0
0.613919 0.321828 0.000000 0
0.613990 0.321734 0.000000 0
0.614061 0.321640 0.000000 0
0.614133 0.321546 0.000000 0
0.614205 0.321452 0.000000 0
0.614277 0.321359 0.000000 0
0.614349 0.321266 0.000000 0
0.614422 0.321173 0.000000 0
0.614495 0.321081 0.000000 0
0.614569 0.320988 0.000000 0
0.614643 0.320897 0.000000 0
0.614717 0.320805 0.000000 0
0.614792 0.320714 0.000000 0
0.614867 0.320623 0.000000 0
0.614943 0.320533 0.000000 0
0.615019 0.320443 0.000000 0
0.615096 0.320354 0.000000 0
0.615173 0.320265 0.000000 0
0.615251 0.320177 0.000000 0
0.615330 0.320089 0.000000 0
0.615409 0.320002 0.000000 0
0.615489 0.319916 0.000000 0
0.615569 0.319830 0.000000 0
0.615650 0.319745 0.000000 0
0.615732 0.319661 0.000000 0
0.615815 0.319577 0.000000 0
0.615898 0.319494 0.000000 0
0.615982 0.319412 0.000000 0
0.616067 0.319331 0.000000 0
0.616152 0.319250 0.000000 0
0.616238 0.319170 0.000000 0
0.616325 0.319090 0.000000 0
0.616412 0.319011 0.000000 0
0.616500 0.318933 0.000000 0
0.616588 0.318855 0.000000 0
0.616676 0.318777 0.000000 0
0.616765 0.318700 0.000000 0
0.616854 0.318623 0.000000 0
0.616943 0.318546 0.000000 0
0.617033 0.318470 0.000000 0
0.617122 0.318393 0.000000 0
0.617212 0.318316 0.000000 0
0.617301 0.318240 0.000000 0
0.617391 0.318163 0.000000 0
0.617480 0.318086 0.000000 0
0.617569 0.318009 0.000000 0
0.617658 0.317932 0.000000 0
0.617747 0.317855 0.000000 0
0.617835 0.317777 0.000000 0
0.617923 0.317699 0.000000 0
0.618010 0.317620 0.000000 0
0.618097 0.317541 0.000000 0
0.618184 0.317461 0.000000 0
0.618280 0.317388 0.000000 0
0.618376 0.317314 0.000000 0
0.618471 0.317240 0.000000 0
0.618566 0.317165 0.000000 0
0.618660 0.317089 0.000000 0
0.618755 0.317013 0.000000 0
0.618849 0.316937 0.000000 0
0.618942 0.316860 0.000000 0
0.619036 0.316783 0.000000 0
0.619130 0.316706 0.000000 0
0.619223 0.316629 0.000000 0
0.619317 0.316552 0.000000 0
0.619410 0.316476 0.000000 0
0.619504 0.316399 0.000000 0
0.619598 0.316322 0.000000 0
0.619692 0.316246 0.000000 0
0.619786 0.316171 0.000000 0
0.619881 0.316095 0.000000 0
0.619976 0.316021 0.000000 0
0.620072 0.315947 0.000000 0
0.620168 0.315873 0.000000 0
0.620265 0.315801 0.000000 0
0.620362 0.315729 0.000000 0
0.620460 0.315659 0.000000 0
0.620559 0.315589 0.000000 0
0.620658 0.315520 0.000000 0
0.620758 0.315453 0.000000 0
0.620859 0.315386 0.000000 0
0.620960 0.315320 0.000000 0
0.621061 0.315255 0.000000 0
0.621164 0.315190 0.000000 0
0.621267 0.315127 0.000000 0
0.621370 0.315064 0.000000 0
0.621474 0.315002 0.000000 0
0.621578 0.314940 0.000000 0
0.621682 0.314879 0.000000 0
0.621787 0.314818 0.000000 0
0.621892 0.314758 0.000000 0
0.621998 0.314698 0.000000 0
0.622103 0.314639 0.000000 0
0.622209 0.314580 0.000000 0
0.622315 0.314521 0.000000 0
0.622421 0.314462 0.000000 0
0.622528 0.314404 0.000000 0
0.622634 0.314346 0.000000 0
0.622741 0.314288 0.000000 0
0.622847 0.314230 0.000000 0
0.622954 0.314172 0.000000 0
0.623060 0.314114 0.000000 0
0.623167 0.314056 0.000000 0
0.623273 0.313998 0.000000 0
0.623380 0.313940 0.000000 0
0.623486 0.313882 0.000000 0
0.623593 0.313824 0.000000 0
0.623700 0.313767 0.000000 0
0.623807 0.313710 0.000000 0
0.623913 0.313653 0.000000 0
0.624020 0.313596 0.000000 0
0.624127 0.313540 0.000000 0
0.624235 0.313483 0.000000 0
0.624342 0.313428 0.000000 0
0.624450 0.313373 0.000000 0
0.624558 0.313318 0.000000 0
0.624666 0.313263 0.000000 0
0.624774 0.313210 0.000000 0
0.624882 0.313156 0.000000 0
0.624991 0.313104 0.000000 0
0.625100 0.313052 0.000000 0
0.625209 0.313000 0.000000 0
0.625319 0.312950 0.000000 0
0.625429 0.312900 0.000000 0
0.625539 0.312850 0.000000 0
0.625650 0.312802 0.000000 0
0.625761 0.312754 0.000000 0
0.625872 0.312708 0.000000 0
0.625984 0.312661 0.000000 0
0.626096 0.312616 0.000000 0
0.626208 0.312571 0.000000 0
0.626321 0.312527 0.000000 0
0.626433 0.312483 0.000000 0
0.626546 0.312440 0.000000 0
0.626660 0.312398 0.000000 0
0.626773 0.312356 0.000000 0
0.626887 0.312314 0.000000 0
0.627001 0.312273 0.000000 0
0.627115 0.312233 0.000000 0
0.627229 0.312192 0.000000 0
0.627344 0.312153 0.000000 0
0.627458 0.312113 0.000000 0
0.627573 0.312074 0.000000 0
0.627688 0.312035 0.000000 0
0.627803 0.311997 0.000000 0
0.627918 0.311959 0.000000 0
0.628033 0.311921 0.000000 0
0.628148 0.311883 0.000000 0
0.628263 0.311845 0.000000 0
0.628378 0.311808 0.000000 0
0.628494 0.311770 0.000000 0
0.628609 0.311733 0.000000 0
0.628724 0.311696 0.000000 0
0.628840 0.311659 0.000000 0
0.628955 0.311623 0.000000 0
0.629071 0.311586 0.000000 0
0.629186 0.311550 0.000000 0
0.629302 0.311515 0.000000 0
0.629418 0.311479 0.000000 0
0.629534 0.311444 0.000000 0
0.629650 0.311409 0.000000 0
0.629766 0.311375 0.000000 0
0.629882 0.311341 0.000000 0
0.629998 0.311307 0.000000 0
0.630114 0.311274 0.000000 0
0.630231 0.311241 0.000000 0
0.630347 0.311209 0.000000 0
0.630464 0.311177 0.000000 0
0.630581 0.311146 0.000000 0
0.630697 0.311115 0.000000 0
0.630814 0.311084 0.000000 0
0.630932 0.311055 0.000000 0
0.631049 0.311025 0.000000 0
0.631166 0.310997 0.000000 0
0.631284 0.310969 0.000000 0
0.631402 0.310941 0.000000 0
0.631519 0.310915 0.000000 0
0.631637 0.310888 0.000000 0
0.631755 0.310862 0.000000 0
0.631874 0.310837 0.000000 0
0.631992 0.310812 0.000000 0
0.632111 0.310788 0.000000 0
0.632229 0.310764 0.000000 0
0.632348 0.310741 0.000000 0
0.632467 0.310718 0.000000 0
0.632585 0.310695 0.000000 0
0.632704 0.310673 0.000000 0
0.632823 0.310651 0.000000 0
0.632943 0.310630 0.000000 0
0.633062 0.310609 0.000000 0
0.633181 0.310588 0.000000 0
0.633300 0.310567 0.000000 0
0.633420 0.310547 0.000000 0
0.633539 0.310527 0.000000 0
0.633659 0.310508 0.000000 0
0.633778 0.310488 0.000000 0
0.633898 0.310469 0.000000 0
0.634018 0.310450 0.000000 0
0.634137 0.310431 0.000000 0
0.634257 0.310413 0.000000 0
0.634377 0.310394 0.000000 0
0.634497 0.310376 0.000000 0
0.634616 0.310358 0.000000 0
0.634736 0.310340 0.000000 0
0.634856 0.310322 0.000000 0
0.634976 0.310305 0.000000 0
0.635096 0.310288 0.000000 0
0.635216 0.310272 0.000000 0
0.635336 0.310256 0.000000 0
0.635456 0.310240 0.000000 0
0.635576 0.310224 0.000000 0
0.635696 0.310209 0.000000 0
0.635816 0.310195 0.000000 0
0.635937 0.310181 0.000000 0
0.636057 0.310167 0.000000 0
0.636177 0.310155 0.000000 0
0.636298 0.310142 0.000000 0
0.636418 0.310130 0.000000 0
0.636538 0.310119 0.000000 0
0.636659 0.310108 0.000000 0
0.636779 0.310099 0.000000 0
0.636900 0.310089 0.000000 0
0.637020 0.310081 0.000000 0
0.637141 0.310073 0.000000 0
0.637262 0.310066 0.000000 0
0.637382 0.310059 0.000000 0
0.637503 0.310054 0.000000 0
0.637624 0.310049 0.000000 0
0.637745 0.310044 0.000000 0
0.637866 0.310041 0.000000 0
0.637987 0.310037 0.000000 0
0.638107 0.310035 0.000000 0
0.638228 0.310032 0.000000 0
0.638349 0.310031 0.000000 0
0.638470 0.310029 0.000000 0
0.638591 0.310028 0.000000 0
0.638712 0.310027 0.000000 0
0.638833 0.310026 0.000000 0
0.638955 0.310025 0.000000 0
0.639076 0.310024 0.000000 0
0.639197 0.310023 0.000000 0
0.639318 0.310022 0.000000 0
0.639439 0.310021 0.000000 0
0.639560 0.310020 0.000000 0
0.639681 0.310019 0.000000 0
0.639802 0.310018 0.000000 0
0.639923 0.310016 0.000000 0
0.640044 0.310013 0.000000 0
0.640165 0.310011 0.000000 0
0.640286 0.310008 0.000000 0
0.640406 0.310004 0.000000 0
0.640527 0.310000 0.000000 0
0.640690 0.310010 0.000000 0
0.640852 0.310018 0.000000 0
0.641015 0.310026 0.000000 0
0.641177 0.310032 0.000000 0
0.641340 0.310037 0.000000 0
0.641503 0.310041 0.000000 0
0.641666 0.310045 0.000000 0
0.641829 0.310048 0.000000 0
0.641992 0.310051 0.000000 0
0.642155 0.310053 0.000000 0
0.642318 0.310056 0.000000 0
0.642481 0.310058 0.000000 0
0.642644 0.310061 0.000000 0
0.642807 0.310064 0.000000 0
0.642970 0.310067 0.000000 0
0.643133 0.310071 0.000000 0
0.643296 0.310076 0.000000 0
0.643458 0.310082 0.000000 0
0.643621 0.310089 0.000000 0
0.643784 0.310097 0.000000 0
0.643946 0.310106 0.000000 0
0.644108 0.310117 0.000000 0
0.644270 0.310130 0.000000 0
0.644432 0.310144 0.000000 0
0.644594 0.310160 0.000000 0
0.644755 0.310178 0.000000 0
0.644917 0.310198 0.000000 0
0.645078 0.310220 0.000000 0
0.645239 0.310243 0.000000 0
0.645399 0.310268 0.000000 0
0.645560 0.310295 0.000000 0
0.645720 0.310323 0.000000 0
0.645880 0.310352 0.000000 0
0.646040 0.310383 0.000000 0
0.646200 0.310416 0.000000 0
0.646360 0.310449 0.000000 0
0.646519 0.310484 0.000000 0
0.646678 0.310520 0.000000 0
0.646837 0.310557 0.000000 0
0.646996 0.310595 0.000000 0
0.647155 0.310634 0.000000 0
0.647313 0.310674 0.000000 0
0.647471 0.310715 0.000000 0
0.647629 0.310757 0.000000 0
0.647787 0.310799 0.000000 0
0.647945 0.310842 0.000000 0
0.648102 0.310886 0.000000 0
0.648260 0.310931 0.000000 0
0.648417 0.310976 0.000000 0
0.648574 0.311021 0.000000 0
0.648730 0.311067 0.000000 0
0.648887 0.311114 0.000000 0
0.649043 0.311162 0.000000 0
0.649199 0.311210 0.000000 0
0.649354 0.311259 0.000000 0
0.649510 0.311308 0.000000 0
0.649665 0.311359 0.000000 0
0.649819 0.311410 0.000000 0
0.649974 0.311462 0.000000 0
0.650128 0.311515 0.000000 0
0.650282 0.311568 0.000000 0
0.650435 0.311623 0.000000 0
0.650588 0.311678 0.000000 0
0.650741 0.311735 0.000000 0
0.650893 0.311792 0.000000 0
0.651045 0.311851 0.000000 0
0.651196 0.311910 0.000000 0
0.651347 0.311971 0.000000 0
0.651498 0.312032 0.000000 0
0.651648 0.312095 0.000000 0
0.651797 0.312159 0.000000 0
0.651946 0.312223 0.000000 0
0.652095 0.312289 0.000000 0
0.652243 0.312357 0.000000 0
0.652391 0.312425 0.000000 0
0.652538 0.312494 0.000000 0
0.652685 0.312565 0.000000 0
0.652831 0.312636 0.000000 0
0.652977 0.312708 0.000000 0
0.653123 0.312781 0.000000 0
0.653268 0.312856 0.000000 0
0.653412 0.312931 0.000000 0
0.653556 0.313007 0.000000 0
0.653700 0.313084 0.000000 0
0.653843 0.313162 0.000000 0
0.653986 0.313240 0.000000 0
0.654129 0.313320 0.000000 0
0.654271 0.313400 0.000000 0
0.654412 0.313481 0.000000 0
0.654553 0.313563 0.000000 0
0.654694 0.313645 0.000000 0
0.654835 0.313728 0.000000 0
0.654975 0.313812 0.000000 0
0.655114 0.313896 0.000000 0
0.655253 0.313981 0.000000 0
0.655392 0.314067 0.000000 0
0.655531 0.314153 0.000000 0
0.655669 0.314240 0.000000 0
0.655806 0.314328 0.000000 0
0.655943 0.314416 0.000000 0
0.656080 0.314505 0.000000 0
0.656217 0.314594 0.000000 0
0.656352 0.314684 0.000000 0
0.656488 0.314775 0.000000 0
0.656623 0.314866 0.000000 0
0.656757 0.314958 0.000000 0
0.656891 0.315051 0.000000 0
0.657025 0.315144 0.000000 0
0.657158 0.315238 0.000000 0
0.657290 0.315333 0.000000 0
0.657422 0.315428 0.000000 0
0.657553 0.315524 0.000000 0
0.657684 0.315621 0.000000 0
0.657815 0.315719 0.000000 0
0.657944 0.315817 0.000000 0
0.658074 0.315916 0.000000 0
0.658202 0.316016 0.000000 0
0.658330 0.316116 0.000000 0
0.658458 0.316217 0.000000 0
0.658585 0.316319 0.000000 0
0.658711 0.316422 0.000000 0
0.658837 0.316525 0.000000 0
0.658962 0.316629 0.000000 0
0.659087 0.316734 0.000000 0
0.659211 0.316839 0.000000 0
0.659334 0.316945 0.000000 0
0.659457 0.317052 0.000000 0
0.659579 0.317160 0.000000 0
0.659701 0.317268 0.000000 0
0.659823 0.317376 0.000000 0
0.659943 0.317485 0.000000 0
0.660064 0.317595 0.000000 0
0.660184 0.317706 0.000000 0
0.660303 0.317817 0.000000 0
0.660422 0.317928 0.000000 0
0.660540 0.318040 0.000000 0
0.660658 0.318153 0.000000 0
0.660775 0.318266 0.000000 0
0.660892 0.318379 0.000000 0
0.661009 0.318493 0.000000 0
0.661125 0.318608 0.000000 0
0.661241 0.318723 0.000000 0
0.661356 0.318838 0.000000 0
0.661471 0.318954 0.000000 0
0.661585 0.319070 0.000000 0
0.661699 0.319187 0.000000 0
0.661813 0.319304 0.000000 0
0.661926 0.319421 0.000000 0
0.662039 0.319539 0.000000 0
0.662151 0.319657 0.000000 0
0.662263 0.319776 0.000000 0
0.662374 0.319896 0.000000 0
0.662485 0.320015 0.000000 0
0.662595 0.320136 0.000000 0
0.662704 0.320256 0.000000 0
0.662813 0.320378 0.000000 0
0.662922 0.320499 0.000000 0
0.663029 0.320622 0.000000 0
0.663136 0.320745 0.000000 0
0.663243 0.320868 0.000000 0
0.663348 0.320992 0.000000 0
0.663453 0.321116 0.000000 0
0.663558 0.321241 0.000000 0
0.663661 0.321367 0.000000 0
0.663764 0.321493 0.000000 0
0.663866 0.321620 0.000000 0
0.663967 0.321748 0.000000 0
0.664068 0.321876 0.000000 0
0.664167 0.322004 0.000000 0
0.664266 0.322134 0.000000 0
0.664364 0.322264 0.000000 0
0.664461 0.322394 0.000000 0
0.664557 0.322525 0.000000 0
0.664653 0.322657 0.000000 0
0.664747 0.322790 0.000000 0
0.664841 0.322922 0.000000 0
0.664935 0.323056 0.000000 0
0.665028 0.323189 0.000000 0
0.665120 0.323323 0.000000 0
0.665212 0.323458 0.000000 0
0.665304 0.323592 0.000000 0
0.665395 0.323727 0.000000 0
0.665486 0.323862 0.000000 0
0.665577 0.323998 0.000000 0
0.665667 0.324133 0.000000 0
0.665758 0.324268 0.000000 0
0.665849 0.324404 0.000000 0
0.665939 0.324539 0.000000 0
0.666030 0.324675 0.000000 0
0.666120 0.324810 0.000000 0
0.666211 0.324945 0.000000 0
0.666303 0.325080 0.000000 0
0.666394 0.325215 0.000000 0
0.666486 0.325349 0.000000 0
0.666578 0.325483 0.000000 0
0.666671 0.325617 0.000000 0
0.666765 0.325750 0.000000 0
0.666859 0.325883 0.000000 0
0.666953 0.326016 0.000000 0
0.667041 0.326162 0.000000 0
0.667131 0.326308 0.000000 0
0.667220 0.326453 0.000000 0
0.667311 0.326598 0.000000 0
0.667402 0.326742 0.000000 0
0.667494 0.326887 0.000000 0
0.667586 0.327031 0.000000 0
0.667678 0.327175 0.000000 0
0.667770 0.327319 0.000000 0
0.667863 0.327462 0.000000 0
0.667956 0.327606 0.000000 0
0.668049 0.327750 0.000000 0
0.668141 0.327894 0.000000 0
0.668234 0.328037 0.000000 0
0.668326 0.328181 0.000000 0
0.668418 0.328325 0.000000 0
0.668510 0.328470 0.000000 0
0.668601 0.328614 0.000000 0
0.668691 0.328759 0.000000 0
0.668781 0.328905 0.000000 0
0.668870 0.329050 0.000000 0
0.668958 0.329197 0.000000 0
0.669046 0.329343 0.000000 0
0.669132 0.329491 0.000000 0
0.669218 0.329638 0.000000 0
0.669302 0.329787 0.000000 0
0.669385 0.329936 0.000000 0
0.669468 0.330085 0.000000 0
0.669549 0.330236 0.000000 0
0.669629 0.330386 0.000000 0
0.669709 0.330538 0.000000 0
0.669787 0.330689 0.000000 0
0.669865 0.330841 0.000000 0
0.669942 0.330994 0.000000 0
0.670018 0.331147 0.000000 0
0.670094 0.331300 0.000000 0
0.670169 0.331454 0.000000 0
0.670243 0.331608 0.000000 0
0.670316 0.331763 0.000000 0
0.670389 0.331917 0.000000 0
0.670462 0.332072 0.000000 0
0.670534 0.332228 0.000000 0
0.670605 0.332383 0.000000 0
0.670677 0.332539 0.000000 0
0.670747 0.332694 0.000000 0
0.670818 0.332850 0.000000 0
0.670888 0.333007 0.000000 0
0.670958 0.333163 0.000000 0
0.671028 0.333319 0.000000 0
0.671097 0.333475 0.000000 0
0.671167 0.333632 0.000000 0
0.671236 0.333788 0.000000 0
0.671305 0.333945 0.000000 0
0.671373 0.334101 0.000000 0
0.671442 0.334258 0.000000 0
0.671510 0.334415 0.000000 0
0.671578 0.334572 0.000000 0
0.671646 0.334729 0.000000 0
0.671713 0.334886 0.000000 0
0.671780 0.335043 0.000000 0
0.671847 0.335201 0.000000 0
0.671913 0.335358 0.000000 0
0.671979 0.335516 0.000000 0
0.672044 0.335674 0.000000 0
0.672109 0.335832 0.000000 0
0.672174 0.335990 0.000000 0
0.672238 0.336148 0.000000 0
0.672302 0.336307 0.000000 0
0.672365 0.336465 0.000000 0
0.672428 0.336624 0.000000 0
0.672490 0.336783 0.000000 0
0.672552 0.336943 0.000000 0
0.672613 0.337102 0.000000 0
0.672673 0.337262 0.000000 0
0.672733 0.337422 0.000000 0
0.672792 0.337582 0.000000 0
0.672851 0.337743 0.000000 0
0.672909 0.337903 0.000000 0
0.672966 0.338064 0.000000 0
0.673023 0.338225 0.000000 0
0.673080 0.338387 0.000000 0
0.673135 0.338548 0.000000 0
0.673191 0.338710 0.000000 0
0.673245 0.338872 0.000000 0
0.673300 0.339034 0.000000 0
0.673353 0.339196 0.000000 0
0.673406 0.339359 0.000000 0
0.673459 0.339521 0.000000 0
0.673511 0.339684 0.000000 0
0.673563 0.339847 0.000000 0
0.673614 0.340010 0.000000 0
0.673665 0.340174 0.000000 0
0.673715 0.340337 0.000000 0
0.673764 0.340501 0.000000 0
0.673814 0.340665 0.000000 0
0.673862 0.340829 0.000000 0
0.673911 0.340993 0.000000 0
0.673959 0.341157 0.000000 0
0.674006 0.341321 0.000000 0
0.674053 0.341486 0.000000 0
0.674100 0.341650 0.000000 0
0.674146 0.341815 0.000000 0
0.674191 0.341980 0.000000 0
0.674236 0.342145 0.000000 0
0.674281 0.342310 0.000000 0
0.674325 0.342475 0.000000 0
0.674369 0.342640 0.000000 0
0.674412 0.342806 0.000000 0
0.674455 0.342971 0.000000 0
0.674497 0.343137 0.000000 0
0.674538 0.343303 0.000000 0
0.674579 0.343469 0.000000 0
0.674620 0.343635 0.000000 0
0.674660 0.343801 0.000000 0
0.674699 0.343967 0.000000 0
0.674738 0.344134 0.000000 0
0.674777 0.344300 0.000000 0
0.674814 0.344467 0.000000 0
0.674851 0.344634 0.000000 0
0.674888 0.344800 0.000000 0
0.674924 0.344968 0.000000 0
0.674959 0.345135 0.000000 0
0.674994 0.345302 0.000000 0
0.675028 0.345469 0.000000 0
0.675061 0.345637 0.000000 0
0.675094 0.345804 0.000000 0
0.675127 0.345972 0.000000 0
0.675158 0.346140 0.000000 0
0.675190 0.346308 0.000000 0
0.675220 0.346476 0.000000 0
0.675251 0.346644 0.000000 0
0.675281 0.346812 0.000000 0
0.675310 0.346981 0.000000 0
0.675339 0.347149 0.000000 0
0.675367 0.347318 0.000000 0
0.675395 0.347486 0.000000 0
0.675423 0.347655 0.000000 0
0.675450 0.347824 0.000000 0
0.675477 0.347992 0.000000 0
0.675504 0.348161 0.000000 0
0.675531 0.348330 0.000000 0
0.675557 0.348499 0.000000 0
0.675583 0.348668 0.000000 0
0.675608 0.348837 0.000000 0
0.675634 0.349006 0.000000 0
0.675659 0.349176 0.000000 0
0.675684 0.349345 0.000000 0
0.675709 0.349514 0.000000 0
0.675734 0.349683 0.000000 0
0.675758 0.349853 0.000000 0
0.675783 0.350022 0.000000 0
0.675807 0.350192 0.000000 0
0.675830 0.350361 0.000000 0
0.675854 0.350531 0.000000 0
0.675877 0.350700 0.000000 0
0.675900 0.350870 0.000000 0
0.675922 0.351039 0.000000 0
0.675944 0.351209 0.000000 0
0.675965 0.351379 0.000000 0
0.675985 0.351548 0.000000 0
0.676005 0.351718 0.000000 0
0.676024 0.351888 0.000000 0
0.676043 0.352058 0.000000 0
0.676061 0.352228 0.000000 0
0.676078 0.352398 0.000000 0
0.676094 0.352568 0.000000 0
0.676110 0.352738 0.000000 0
0.676124 0.352909 0.000000 0
0.676138 0.353079 0.000000 0
0.676150 0.353249 0.000000 0
0.676162 0.353419 0.000000 0
0.676172 0.353590 0.000000 0
0.676182 0.353760 0.000000 0
0.676190 0.353931 0.000000 0
0.676197 0.354102 0.000000 0
0.676203 0.354272 0.000000 0
0.676208 0.354443 0.000000 0
0.676213 0.354614 0.000000 0
0.676216 0.354785 0.000000 0
0.676219 0.354955 0.000000 0
0.676222 0.355126 0.000000 0
0.676223 0.355297 0.000000 0
0.676225 0.355468 0.000000 0
0.676225 0.355639 0.000000 0
0.676226 0.355810 0.000000 0
0.676227 0.355981 0.000000 0
0.676227 0.356152 0.000000 0
0.676227 0.356323 0.000000 0
0.676227 0.356494 0.000000 0
0.676228 0.356665 0.000000 0
0.676228 0.356836 0.000000 0
0.676229 0.357007 0.000000 0
0.676231 0.357178 0.000000 0
0.676232 0.357349 0.000000 0
0.676234 0.357520 0.000000 0
0.676237 0.357691 0.000000 0
0.676241 0.357862 0.000000 0
0.676245 0.358032 0.000000 0
0.676250 0.358203 0.000000 0
0.676246 0.358323 0.000000 0
0.676243 0.358442 0.000000 0
0.676241 0.358561 0.000000 0
0.676238 0.358681 0.000000 0
0.676236 0.358800 0.000000 0
0.676234 0.358920 0.000000 0
0.676232 0.359039 0.000000 0
0.676231 0.359159 0.000000 0
0.676230 0.359278 0.000000 0
0.676229 0.359398 0.000000 0
0.676228 0.359517 0.000000 0
0.676227 0.359637 0.000000 0
0.676226 0.359756 0.000000 0
0.676225 0.359876 0.000000 0
0.676224 0.359995 0.000000 0
0.676223 0.360115 0.000000 0
0.676222 0.360234 0.000000 0
0.676221 0.360354 0.000000 0
0.676220 0.360473 0.000000 0
0.676219 0.360593 0.000000 0
0.676217 0.360712 0.000000 0
0.676216 0.360832 0.000000 0
0.676214 0.360951 0.000000 0
0.676211 0.361071 0.000000 0
0.676209 0.361190 0.000000 0
0.676206 0.361310 0.000000 0
0.676202 0.361429 0.000000 0
0.676199 0.361549 0.000000 0
0.676194 0.361668 0.000000 0
0.676190 0.361787 0.000000 0
0.676185 0.361907 0.000000 0
0.676179 0.362026 0.000000 0
0.676173 0.362145 0.000000 0
0.676166 0.362264 0.000000 0
0.676159 0.362384 0.000000 0
0.676151 0.362503 0.000000 0
0.676143 0.362622 0.000000 0
0.676135 0.362741 0.000000 0
0.676125 0.362860 0.000000 0
0.676116 0.362980 0.000000 0
0.676106 0.363099 0.000000 0
0.676096 0.363218 0.000000 0
0.676085 0.363337 0.000000 0
0.676074 0.363456 0.000000 0
0.676062 0.363575 0.000000 0
0.676051 0.363694 0.000000 0
0.676038 0.363813 0.000000 0
0.676026 0.363931 0.000000 0
0.676013 0.364050 0.000000 0
0.675999 0.364169 0.000000 0
0.675986 0.364288 0.000000 0
0.675972 0.364407 0.000000 0
0.675958 0.364525 0.000000 0
0.675943 0.364644 0.000000 0
0.675928 0.364763 0.000000 0
