X Y
310.546619 298.637057
310.526169 298.683533
310.505986 298.730152
310.486061 298.776910
310.466385 298.823801
310.446951 298.870818
310.427750 298.917957
310.408774 298.965211
310.390025 299.012577
310.371521 299.060054
310.353285 299.107642
310.335339 299.155340
310.317706 299.203148
310.300408 299.251067
310.283466 299.299095
310.266904 299.347233
310.250743 299.395480
310.235006 299.443837
310.219716 299.492302
310.204893 299.540876
310.190561 299.589558
310.176742 299.638349
310.163459 299.687248
310.150732 299.736254
310.138585 299.785368
310.127041 299.834590
310.116120 299.883918
310.105846 299.933353
310.096240 299.982895
310.087326 300.032544
310.079125 300.082299
310.071659 300.132159
310.064951 300.182126
310.058997 300.232195
310.053746 300.282361
310.049144 300.332615
310.045134 300.382950
310.041662 300.433358
310.038673 300.483832
310.036111 300.534364
310.033921 300.584948
310.032047 300.635574
310.030434 300.686236
310.029028 300.736926
310.027772 300.787636
310.026611 300.838360
310.025491 300.889089
310.024355 300.939816
310.023149 300.990534
310.021817 301.041234
310.020305 301.091909
310.018555 301.142553
310.016514 301.193156
310.014126 301.243712
310.011336 301.294213
310.008089 301.344652
310.004328 301.395021
310.000000 301.445313
NaN NaN
412.500000 305.468750
412.508454 305.600141
412.514399 305.731838
412.521355 305.863412
412.532840 305.994432
412.551398 306.124570
412.576244 306.253859
412.605886 306.382405
412.638831 306.510317
412.673594 306.637703
412.709106 306.764690
412.744923 306.891439
412.780655 307.018113
412.815911 307.144873
412.850301 307.271882
412.883452 307.399296
412.915496 307.527090
412.947085 307.655049
412.978900 307.782949
413.011619 307.910568
413.045922 308.037683
413.082489 308.164069
413.121978 308.289510
413.164456 308.413986
413.209308 308.537699
413.255882 308.660867
413.303527 308.783706
413.351589 308.906432
413.399417 309.029261
413.446359 309.152409
413.491765 309.276091
413.535299 309.400418
413.577293 309.525270
413.618170 309.650498
413.658350 309.775953
413.698253 309.901487
413.738300 310.026952
413.778912 310.152198
413.820510 310.277078
413.863514 310.401441
413.908287 310.525162
413.954760 310.648266
414.002667 310.770853
414.051742 310.893019
414.101718 311.014862
414.152330 311.136482
414.203310 311.257975
414.254392 311.379440
414.305311 311.500975
414.355799 311.622678
414.405591 311.744646
414.454525 311.866939
414.502695 311.989521
414.550235 312.112339
414.597277 312.235343
414.643954 312.358482
414.690399 312.481705
414.736744 312.604961
414.783123 312.728200
414.829668 312.851369
414.876513 312.974418
414.923789 313.097297
414.971629 313.219954
415.020085 313.342370
415.069098 313.464567
415.118599 313.586574
415.168521 313.708417
415.218794 313.830123
415.269351 313.951719
415.320122 314.073232
415.371041 314.194688
415.422037 314.316115
415.473044 314.437540
415.523992 314.558989
415.574814 314.680490
415.625440 314.802069
415.675845 314.923737
415.726060 315.045481
415.776123 315.167284
415.826073 315.289132
415.875946 315.411009
415.925781 315.532900
415.975615 315.654788
416.025486 315.776659
416.075432 315.898497
416.125491 316.020287
416.175701 316.142012
416.226099 316.263658
416.276723 316.385209
416.327612 316.506650
416.378788 316.627970
416.430239 316.749176
416.481946 316.870274
416.533889 316.991273
416.586050 317.112181
416.638410 317.233005
416.690949 317.353754
416.743647 317.474435
416.796487 317.595057
416.849449 317.715627
416.902514 317.836153
416.955662 317.956643
417.008874 318.077104
417.062132 318.197546
417.115416 318.317975
417.168708 318.438399
417.221995 318.558824
417.275269 318.679254
417.328522 318.799691
417.381746 318.920140
417.434932 319.040605
417.488071 319.161089
417.541157 319.281596
417.594179 319.402130
417.647130 319.522695
417.700002 319.643294
417.752786 319.763932
417.805474 319.884611
417.858058 320.005336
417.910529 320.126111
417.962879 320.246938
418.015099 320.367823
418.067189 320.488766
418.119165 320.609758
418.171050 320.730791
418.222866 320.851854
418.274633 320.972938
418.326375 321.094034
418.378113 321.215131
418.429869 321.336221
418.481664 321.457292
418.533520 321.578337
418.585460 321.699344
418.637505 321.820305
418.689676 321.941210
418.741996 322.062049
418.794486 322.182813
418.847169 322.303491
418.900066 322.424075
418.953198 322.544554
419.006577 322.664924
419.060189 322.785191
419.114022 322.905360
419.168059 323.025438
419.222287 323.145432
419.276691 323.265348
419.331257 323.385192
419.385970 323.504970
419.440816 323.624689
419.495780 323.744356
419.550847 323.863976
419.606003 323.983557
419.661235 324.103104
419.716526 324.222624
419.771863 324.342123
419.827231 324.461608
419.882616 324.581085
419.938003 324.700561
419.993377 324.820041
420.048729 324.939531
420.104057 325.059030
420.159362 325.178540
420.214642 325.298059
420.269898 325.417589
420.325131 325.537129
420.380339 325.656680
420.435523 325.776241
420.490683 325.895812
420.545819 326.015395
420.600931 326.134988
420.656018 326.254592
420.711081 326.374207
420.766119 326.493833
420.821133 326.613470
420.876122 326.733118
420.931087 326.852778
420.986027 326.972449
421.040942 327.092132
421.095833 327.211826
421.150699 327.331532
421.205542 327.451249
421.260365 327.570976
421.315169 327.690711
421.369957 327.810454
421.424731 327.930203
421.479493 328.049958
421.534245 328.169718
421.588990 328.289482
421.643728 328.409248
421.698463 328.529016
421.753197 328.648784
421.807932 328.768552
421.862669 328.888319
421.917412 329.008083
421.972162 329.127844
422.026921 329.247601
422.081692 329.367352
422.136476 329.487097
422.191276 329.606834
422.246094 329.726563
422.235955 329.745074
422.225732 329.763543
422.215429 329.781971
422.205050 329.800359
422.194598 329.818711
422.184079 329.837029
422.173495 329.855313
422.162852 329.873567
422.152153 329.891793
422.141403 329.909992
422.130605 329.928167
422.119764 329.946320
422.108884 329.964453
422.097968 329.982568
422.087022 330.000667
422.076049 330.018753
422.065053 330.036826
422.054038 330.054891
422.043009 330.072948
422.031970 330.090999
422.020924 330.109048
422.009877 330.127095
421.998831 330.145144
421.987791 330.163195
421.976762 330.181252
421.965746 330.199316
421.954750 330.217389
421.943775 330.235474
421.932828 330.253573
421.921911 330.271687
421.911029 330.289819
421.900186 330.307971
421.889386 330.326145
421.878634 330.344343
421.867933 330.362568
421.857287 330.380820
421.846701 330.399104
421.836178 330.417419
421.825724 330.435770
421.815341 330.454157
421.805034 330.472583
421.794808 330.491049
421.784665 330.509559
421.774612 330.528114
421.764650 330.546717
421.754786 330.565368
421.745022 330.584071
421.735362 330.602828
421.725812 330.621640
421.716372 330.640508
421.707040 330.659432
421.697817 330.678409
421.688700 330.697440
421.679689 330.716523
421.670783 330.735658
421.661981 330.754844
421.653281 330.774079
421.644683 330.793364
421.636185 330.812696
421.627786 330.832076
421.619486 330.851502
421.611283 330.870973
421.603177 330.890488
421.595165 330.910048
421.587248 330.929650
421.579423 330.949293
421.571691 330.968978
421.564049 330.988703
421.556497 331.008467
421.549034 331.028269
421.541659 331.048109
421.534370 331.067985
421.527167 331.087897
421.520048 331.107844
421.513013 331.127824
421.506060 331.147838
421.499189 331.167883
421.492398 331.187960
421.485685 331.208067
421.479051 331.228204
421.472494 331.248369
421.466013 331.268562
421.459607 331.288781
421.453275 331.309026
421.447016 331.329297
421.440828 331.349591
421.434711 331.369909
421.428664 331.390249
421.422685 331.410611
421.416773 331.430993
421.410928 331.451395
421.405148 331.471816
421.399433 331.492254
421.393781 331.512710
421.388191 331.533182
421.382662 331.553669
421.377193 331.574170
421.371783 331.594685
421.366431 331.615213
421.361139 331.635754
421.355906 331.656307
421.350734 331.676873
421.345621 331.697452
421.340570 331.718043
421.335580 331.738646
421.330652 331.759261
421.325786 331.779889
421.320983 331.800528
421.316244 331.821180
421.311568 331.841843
421.306956 331.862518
421.302410 331.883204
421.297928 331.903901
421.293512 331.924610
421.289162 331.945330
421.284879 331.966061
421.280663 331.986803
421.276514 332.007556
421.272434 332.028320
421.268422 332.049094
421.264479 332.069879
421.260605 332.090674
421.256802 332.111479
421.253068 332.132295
421.249406 332.153120
421.245815 332.173956
421.242296 332.194801
421.238849 332.215657
421.235475 332.236521
421.232174 332.257396
421.228946 332.278279
421.225793 332.299172
421.222715 332.320074
421.219711 332.340985
421.216784 332.361905
421.213932 332.382834
421.211157 332.403772
421.208459 332.424718
421.205838 332.445673
421.203295 332.466636
421.200831 332.487607
421.198445 332.508587
421.196139 332.529575
421.193913 332.550570
421.191767 332.571573
421.189702 332.592585
421.187718 332.613603
421.185816 332.634629
421.183995 332.655663
421.182253 332.676704
421.180586 332.697751
421.178992 332.718805
421.177467 332.739865
421.176010 332.760932
421.174616 332.782004
421.173284 332.803081
421.172010 332.824164
421.170791 332.845252
421.169625 332.866345
421.168509 332.887442
421.167439 332.908543
421.166413 332.929648
421.165427 332.950757
421.164480 332.971870
421.163568 332.992985
421.162688 333.014104
421.161838 333.035225
421.161014 333.056348
421.160213 333.077474
421.159433 333.098602
421.158671 333.119731
421.157924 333.140861
421.157189 333.161993
421.156463 333.183125
421.155743 333.204258
421.155026 333.225391
421.154310 333.246524
421.153592 333.267657
421.152868 333.288790
421.152135 333.309922
421.151392 333.331053
421.150635 333.352182
421.149860 333.373310
421.149066 333.394436
421.148250 333.415560
421.147407 333.436682
421.146536 333.457802
421.145634 333.478918
421.144698 333.500031
421.143724 333.521141
421.142710 333.542248
421.141654 333.563350
421.140551 333.584449
421.139400 333.605543
421.138197 333.626632
421.136940 333.647716
421.135626 333.668796
421.134251 333.689869
421.132812 333.710938
421.136277 333.762530
421.139294 333.814147
421.141908 333.865785
421.144165 333.917442
421.146109 333.969116
421.147786 334.020804
421.149241 334.072504
421.150517 334.124214
421.151662 334.175930
421.152719 334.227651
421.153733 334.279375
421.154750 334.331098
421.155815 334.382819
421.156972 334.434535
421.158267 334.486243
421.159745 334.537942
421.161450 334.589628
421.163428 334.641300
421.165723 334.692956
421.168382 334.744591
421.171447 334.796205
421.174966 334.847795
421.178983 334.899359
421.183542 334.950893
421.188687 335.002396
421.194440 335.053862
421.200798 335.105281
421.207759 335.156646
421.215318 335.207946
421.223474 335.259173
421.232223 335.310319
421.241563 335.361373
421.251490 335.412327
421.262002 335.463172
421.273095 335.513899
421.284767 335.564499
421.297015 335.614963
421.309836 335.665282
421.323226 335.715447
421.337184 335.765449
421.351706 335.815279
421.366789 335.864929
421.382430 335.914388
421.398626 335.963648
421.415375 336.012701
421.432673 336.061536
421.450517 336.110146
421.468905 336.158521
421.487833 336.206653
421.507288 336.254545
421.527252 336.302204
421.547708 336.349640
421.568638 336.396860
421.590024 336.443873
421.611850 336.490686
421.634097 336.537309
421.656748 336.583749
421.679785 336.630014
421.703190 336.676112
421.726947 336.722053
421.751037 336.767844
421.775443 336.813493
421.800147 336.859008
421.825131 336.904398
421.850379 336.949671
421.875872 336.994836
421.901592 337.039899
421.927523 337.084870
421.953647 337.129757
421.979945 337.174569
422.006401 337.219312
422.033001 337.263992
422.059757 337.308595
422.086687 337.353100
422.113811 337.397488
422.141146 337.441739
422.168713 337.485831
422.196528 337.529746
422.224613 337.573463
422.252984 337.616963
422.281662 337.660224
422.310664 337.703227
422.340010 337.745951
422.369718 337.788378
422.399808 337.830486
422.430298 337.872255
422.461206 337.913666
422.492553 337.954698
422.524355 337.995331
422.556633 338.035545
422.589406 338.075320
422.622691 338.114636
422.656507 338.153473
422.690874 338.191811
422.725802 338.229637
422.761275 338.266964
422.797269 338.303809
422.833766 338.340189
422.870741 338.376122
422.908175 338.411623
422.946046 338.446711
422.984332 338.481402
423.023011 338.515714
423.062062 338.549663
423.101464 338.583267
423.141195 338.616543
423.181233 338.649507
423.221557 338.682178
423.262146 338.714571
423.302977 338.746705
423.344029 338.778595
423.385282 338.810260
423.426713 338.841716
423.468300 338.872981
423.510022 338.904071
423.551859 338.935003
423.593787 338.965796
423.635786 338.996464
423.677849 339.027012
423.719980 339.057429
423.762187 339.087705
423.804477 339.117826
423.846855 339.147783
423.889329 339.177564
423.931904 339.207157
423.974589 339.236551
424.017389 339.265736
424.060312 339.294699
424.103363 339.323429
424.146549 339.351915
424.189877 339.380146
424.233355 339.408111
424.276987 339.435797
424.320781 339.463194
424.364744 339.490291
424.408882 339.517076
424.453202 339.543537
424.497711 339.569665
424.542414 339.595446
424.587320 339.620870
424.632434 339.645926
424.677763 339.670602
424.723313 339.694887
424.769086 339.718777
424.815077 339.742276
424.861279 339.765391
424.907685 339.788127
424.954290 339.810489
425.001088 339.832483
425.048072 339.854114
425.095236 339.875388
425.142574 339.896311
425.190081 339.916887
425.237749 339.937123
425.285572 339.957023
425.333545 339.976594
425.381662 339.995841
425.429915 340.014770
425.478300 340.033385
425.526809 340.051693
425.575437 340.069699
425.624178 340.087408
425.673025 340.104827
425.721972 340.121960
425.771013 340.138813
425.820142 340.155392
425.869353 340.171701
425.918639 340.187748
425.967995 340.203536
426.017414 340.219073
426.066891 340.234364
426.116421 340.249424
426.166002 340.264268
426.215628 340.278912
426.265298 340.293371
426.315007 340.307660
426.364752 340.321796
426.414529 340.335792
426.464334 340.349666
426.514164 340.363431
426.564016 340.377105
426.613886 340.390701
426.663770 340.404236
426.713665 340.417724
426.763566 340.431182
426.813472 340.444625
426.863377 340.458067
426.913279 340.471525
426.963173 340.485014
427.013057 340.498550
427.062927 340.512147
427.112778 340.525822
427.162608 340.539589
427.212413 340.553464
427.262190 340.567463
427.311934 340.581600
427.361642 340.595892
427.411311 340.610353
427.460937 340.625000
427.548575 340.789604
427.636124 340.954254
427.723596 341.118946
427.811001 341.283674
427.898347 341.448433
427.985647 341.613217
428.072909 341.778021
428.160144 341.942840
428.247362 342.107668
428.334573 342.272499
428.421787 342.437329
428.509013 342.602152
428.596263 342.766963
428.683546 342.931756
428.770873 343.096526
428.858252 343.261267
428.945695 343.425974
429.033212 343.590643
429.120812 343.755266
429.208505 343.919840
429.296303 344.084358
429.384214 344.248815
429.472246 344.413207
429.560399 344.577535
429.648671 344.741799
429.737061 344.906001
429.825565 345.070140
429.914183 345.234218
430.002912 345.398237
430.091751 345.562197
430.180697 345.726098
430.269749 345.889943
430.358905 346.053731
430.448162 346.217464
430.537520 346.381143
430.626975 346.544769
430.716527 346.708342
430.806173 346.871864
430.895911 347.035336
430.985740 347.198758
431.075658 347.362132
431.165662 347.525458
431.255751 347.688737
431.345922 347.851971
431.436175 348.015160
431.526509 348.178304
431.616924 348.341403
431.707424 348.504455
431.798008 348.667460
431.888679 348.830416
431.979437 348.993324
432.070285 349.156181
432.161223 349.318988
432.252253 349.481743
432.343377 349.644446
432.434595 349.807095
432.525909 349.969690
432.617321 350.132230
432.708832 350.294714
432.800443 350.457141
432.892156 350.619510
432.983972 350.781821
433.075893 350.944072
433.167920 351.106263
433.260053 351.268392
433.352296 351.430460
433.444649 351.592464
433.537113 351.754405
433.629689 351.916282
433.722370 352.078098
433.815150 352.239858
433.908022 352.401566
434.000978 352.563225
434.094012 352.724839
434.187117 352.886413
434.280285 353.047951
434.373509 353.209456
434.466783 353.370933
434.560100 353.532386
434.653452 353.693818
434.746833 353.855234
434.840235 354.016638
434.933651 354.178034
435.027075 354.339426
435.120500 354.500817
435.213918 354.662212
435.307322 354.823615
435.400705 354.985030
435.494061 355.146461
435.587382 355.307912
435.680662 355.469386
435.773893 355.630889
435.867068 355.792424
435.960190 355.953989
436.053262 356.115583
436.146293 356.277201
436.239287 356.438839
436.332252 356.600495
436.425192 356.762164
436.518116 356.923844
436.611027 357.085530
436.703934 357.247219
436.796841 357.408907
436.889756 357.570591
436.982683 357.732268
437.075630 357.893933
437.168603 358.055584
437.261607 358.217216
437.354650 358.378826
437.447736 358.540411
437.540873 358.701967
437.634066 358.863491
437.727321 359.024978
437.820646 359.186426
437.914045 359.347830
438.007525 359.509188
438.101093 359.670496
438.194754 359.831750
438.288512 359.992948
438.382369 360.154089
438.476325 360.315172
438.570381 360.476198
438.664536 360.637165
438.758792 360.798075
438.853149 360.958925
438.947607 361.119715
439.042167 361.280446
439.136830 361.441117
439.231595 361.601727
439.326464 361.762276
439.421437 361.922763
439.516514 362.083188
439.611697 362.243551
439.706985 362.403851
439.802378 362.564088
439.897879 362.724261
439.993486 362.884371
440.089201 363.044415
440.185023 363.204395
440.280954 363.364309
440.376995 363.524158
440.473144 363.683941
440.569404 363.843657
440.665774 364.003305
440.762254 364.162887
440.858839 364.322405
440.955525 364.481862
441.052305 364.641262
441.149175 364.800607
441.246129 364.959901
441.343162 365.119147
441.440268 365.278348
441.537442 365.437508
441.634679 365.596630
441.731973 365.755717
441.829319 365.914773
441.926712 366.073800
442.024146 366.232803
442.121616 366.391783
442.219116 366.550745
442.316641 366.709691
442.414186 366.868626
442.511746 367.027552
442.609315 367.186472
442.706888 367.345390
442.804458 367.504309
442.902022 367.663232
442.999574 367.822163
443.097108 367.981104
443.194619 368.140059
443.292101 368.299032
443.389551 368.458025
443.486967 368.617038
443.584353 368.776069
443.681711 368.935118
443.779042 369.094182
443.876349 369.253262
443.973635 369.412354
444.070901 369.571458
444.168150 369.730573
444.265385 369.889696
444.362606 370.048827
444.459818 370.207965
444.557021 370.367107
444.654218 370.526254
444.751412 370.685402
444.848604 370.844551
444.945797 371.003700
445.042993 371.162846
445.140195 371.321990
445.237404 371.481128
445.334624 371.640261
445.431855 371.799386
445.529101 371.958503
445.626363 372.117609
445.723645 372.276704
445.820947 372.435786
445.918273 372.594854
446.015625 372.753906
446.101182 372.888653
446.186574 373.023506
446.271820 373.158453
446.356938 373.293482
446.441947 373.428581
446.526867 373.563737
446.611717 373.698939
446.696514 373.834173
446.781279 373.969429
446.866031 374.104694
446.950787 374.239955
447.035568 374.375200
447.120393 374.510418
447.205279 374.645596
447.290247 374.780721
447.375315 374.915782
447.460502 375.050767
447.545827 375.185663
447.631310 375.320458
447.716968 375.455139
447.802822 375.589696
447.888889 375.724115
447.975178 375.858392
448.061671 375.992538
448.148347 376.126566
448.235187 376.260489
448.322170 376.394321
448.409277 376.528073
448.496487 376.661759
448.583780 376.795393
448.671135 376.928986
448.758534 377.062552
448.845955 377.196104
448.933379 377.329655
449.020785 377.463219
449.108153 377.596806
449.195464 377.730432
449.282696 377.864109
449.369830 377.997850
449.456845 378.131667
449.543723 378.265575
449.630441 378.399585
449.716981 378.533710
449.803339 378.667954
449.889538 378.802300
449.975603 378.936734
450.061557 379.071238
450.147427 379.205797
450.233237 379.340394
450.319011 379.475014
450.404774 379.609640
450.490551 379.744257
450.576367 379.878847
450.662247 380.013396
450.748215 380.147886
450.834296 380.282302
450.920514 380.416628
451.006896 380.550848
451.093464 380.684945
451.180245 380.818903
451.267262 380.952706
451.354541 381.086339
451.442104 381.219786
451.529950 381.353048
451.618068 381.486132
451.706446 381.619045
451.795075 381.751793
451.883941 381.884384
451.973035 382.016825
452.062345 382.149123
452.151859 382.281285
452.241567 382.413318
452.331457 382.545229
452.421518 382.677024
452.511738 382.808712
452.602107 382.940298
452.692613 383.071791
452.783245 383.203196
452.873992 383.334522
452.964843 383.465775
453.055785 383.596962
453.146809 383.728090
453.237905 383.859167
453.329062 383.990199
453.420269 384.121194
453.511518 384.252160
453.602797 384.383103
453.694096 384.514031
453.785406 384.644951
453.876715 384.775871
453.968014 384.906797
454.059292 385.037737
454.150540 385.168697
454.241747 385.299687
454.332903 385.430711
454.423997 385.561779
454.515020 385.692897
454.605963 385.824071
454.696834 385.955295
454.787655 386.086555
454.878448 386.217834
454.969233 386.349120
455.060031 386.480396
455.150865 386.611649
455.241756 386.742862
455.332724 386.874021
455.423791 387.005112
455.514979 387.136119
455.606308 387.267028
455.697801 387.397823
455.789477 387.528491
455.881360 387.659015
455.973469 387.789382
456.065824 387.919577
456.158435 388.049593
456.251311 388.179421
456.344458 388.309054
456.437887 388.438486
456.531605 388.567707
456.625620 388.696712
456.719941 388.825491
456.814577 388.954039
456.909535 389.082347
457.004824 389.210408
457.100451 389.338214
457.196427 389.465759
457.292758 389.593034
457.389451 389.720034
457.486485 389.846773
457.583833 389.973273
457.681463 390.099557
457.779345 390.225646
457.877449 390.351563
457.975747 390.477331
458.074206 390.602971
458.172798 390.728506
458.271493 390.853958
458.370260 390.979350
458.469069 391.104703
458.567891 391.230041
458.666700 391.355381
458.765500 391.480723
458.864309 391.606054
458.963145 391.731365
459.062024 391.856644
459.160963 391.981880
459.259980 392.107063
459.359092 392.232182
459.458316 392.357225
459.557670 392.482181
459.657169 392.607041
459.756833 392.731793
459.856698 392.856404
459.956854 392.980791
460.057398 393.104862
460.158425 393.228526
460.260032 393.351690
460.362317 393.474264
460.465374 393.596154
460.569302 393.717271
460.674196 393.837521
460.780153 393.956814
460.887241 394.075084
460.995334 394.192448
461.104227 394.309096
461.213712 394.425219
461.323585 394.541008
461.433639 394.656654
461.543669 394.772348
461.653467 394.888281
461.762829 395.004644
461.871595 395.121582
461.980002 395.238860
462.088486 395.356049
462.197486 395.472719
462.307438 395.588440
462.418781 395.702782
462.531953 395.815315
462.647391 395.925609
462.765416 396.033324
462.885846 396.138502
463.008370 396.241283
463.132676 396.341808
463.258451 396.440220
463.385383 396.536659
463.513165 396.631271
463.641654 396.724394
463.770917 396.816610
463.901034 396.908516
464.032088 397.000707
464.164158 397.093783
464.297618 397.186985
464.433823 397.275020
464.574333 397.351648
464.720706 397.410628
464.874230 397.446663
465.033085 397.465278
465.193473 397.478883
465.351562 397.500000
465.406513 397.495237
465.461554 397.491179
465.516675 397.487748
465.571865 397.484865
465.627116 397.482452
465.682416 397.480430
465.737756 397.478720
465.793126 397.477244
465.848516 397.475923
465.903916 397.474679
465.959315 397.473433
466.014704 397.472106
466.070073 397.470620
466.125411 397.468896
466.180710 397.466856
466.235957 397.464420
466.291144 397.461511
466.346261 397.458049
466.401297 397.453956
466.456243 397.449154
466.511088 397.443563
466.565823 397.437106
466.620437 397.429709
466.674925 397.421359
466.729284 397.412084
466.783508 397.401910
466.837596 397.390866
466.891542 397.378977
466.945345 397.366272
466.998999 397.352778
467.052502 397.338521
467.105850 397.323530
467.159038 397.307832
467.212065 397.291453
467.264925 397.274421
467.317616 397.256763
467.370134 397.238508
467.422474 397.219681
467.474634 397.200310
467.526611 397.180422
467.578399 397.160045
467.629996 397.139206
467.681399 397.117932
467.732602 397.096251
467.783604 397.074188
467.834401 397.051756
467.884991 397.028953
467.935373 397.005776
467.985545 396.982224
468.035504 396.958294
468.085249 396.933985
468.134779 396.909293
468.184090 396.884217
468.233182 396.858755
468.282053 396.832905
468.330700 396.806663
468.379122 396.780029
468.427317 396.753000
468.475284 396.725574
468.523019 396.697749
468.570522 396.669522
468.617791 396.640891
468.664823 396.611855
468.711617 396.582411
468.758171 396.552557
468.804484 396.522290
468.850552 396.491609
468.896369 396.460513
468.941924 396.429002
468.987209 396.397075
469.032212 396.364732
469.076925 396.331972
469.121337 396.298797
469.165438 396.265204
469.209218 396.231195
469.252668 396.196769
469.295778 396.161926
469.338537 396.126664
469.380937 396.090985
469.422966 396.054888
469.464615 396.018373
469.505874 395.981439
469.546734 395.944086
469.587183 395.906314
469.627214 395.868124
469.666814 395.829513
469.705976 395.790483
469.744688 395.751033
469.782941 395.711162
469.820730 395.670875
469.858067 395.630182
469.894967 395.589101
469.931444 395.547644
469.967513 395.505828
470.003191 395.463667
470.038490 395.421175
470.073427 395.378368
470.108016 395.335261
470.142273 395.291868
470.176211 395.248204
470.209846 395.204284
470.243193 395.160123
470.276267 395.115736
470.309083 395.071137
470.341656 395.026342
470.374000 394.981365
470.406130 394.936222
470.438062 394.890926
470.469810 394.845493
470.501389 394.799937
470.532815 394.754275
470.564102 394.708519
470.595264 394.662686
470.626313 394.616786
470.657244 394.570818
470.688048 394.524777
470.718718 394.478659
470.749246 394.432460
470.779624 394.386175
470.809844 394.339801
470.839898 394.293334
470.869778 394.246768
470.899476 394.200099
470.928985 394.153324
470.958296 394.106438
470.987402 394.059437
471.016295 394.012317
471.044966 393.965073
471.073408 393.917701
471.101612 393.870197
471.129572 393.822557
471.157279 393.774776
471.184725 393.726850
471.211902 393.678775
471.238803 393.630546
471.265418 393.582161
471.291742 393.533613
471.317765 393.484899
471.343480 393.436014
471.368879 393.386956
471.393963 393.337726
471.418733 393.288327
471.443191 393.238763
471.467339 393.189037
471.491180 393.139154
471.514715 393.089116
471.537946 393.038926
471.560875 392.988590
471.583504 392.938110
471.605835 392.887489
471.627871 392.836732
471.649612 392.785841
471.671062 392.734821
471.692221 392.683674
471.713092 392.632405
471.733678 392.581017
471.753979 392.529514
471.773999 392.477898
471.793738 392.426174
471.813199 392.374346
471.832384 392.322416
471.851295 392.270388
471.869934 392.218266
471.888302 392.166053
471.906403 392.113754
471.924237 392.061370
471.941806 392.008907
471.959114 391.956367
471.976163 391.903754
471.992964 391.851073
472.009534 391.798327
472.025888 391.745520
472.042040 391.692658
472.058006 391.639744
472.073802 391.586782
472.089443 391.533777
472.104943 391.480733
472.120318 391.427654
472.135584 391.374545
472.150756 391.321409
472.165848 391.268252
472.180877 391.215077
472.195857 391.161888
472.210804 391.108690
472.225733 391.055487
472.240660 391.002283
472.255599 390.949082
472.270565 390.895890
472.285575 390.842709
472.300644 390.789545
472.315786 390.736401
472.331017 390.683282
472.346352 390.630192
472.361807 390.577136
472.377396 390.524116
472.393135 390.471139
472.409040 390.418208
472.425125 390.365327
472.441406 390.312500
476.679687 368.203125
486.718750 322.441406
490.546875 311.699219
490.559021 311.662891
490.571244 311.626586
490.583542 311.590301
490.595910 311.554037
490.608347 311.517792
490.620850 311.481566
490.633417 311.445358
490.646044 311.409167
490.658728 311.372993
490.671468 311.336834
490.684261 311.300690
490.697103 311.264560
490.709992 311.228444
490.722925 311.192340
490.735900 311.156248
490.748914 311.120167
490.761965 311.084096
490.775048 311.048035
490.788163 311.011983
490.801306 310.975938
490.814474 310.939901
490.827665 310.903870
490.840876 310.867845
490.854104 310.831825
490.867347 310.795809
490.880602 310.759797
490.893866 310.723787
490.907136 310.687779
490.920410 310.651772
490.933686 310.615765
490.946960 310.579758
490.960229 310.543749
490.973492 310.507739
490.986745 310.471726
490.999985 310.435709
491.013210 310.399688
491.026418 310.363662
491.039605 310.327630
491.052769 310.291592
491.065907 310.255546
491.079016 310.219492
491.092094 310.183430
491.105138 310.147357
491.118145 310.111274
491.131113 310.075180
491.144039 310.039074
491.156920 310.002955
491.169753 309.966823
491.182536 309.930677
491.195266 309.894515
491.207941 309.858338
491.220557 309.822144
491.233113 309.785933
491.245604 309.749703
491.258029 309.713455
491.270385 309.677187
491.282669 309.640899
491.294879 309.604590
491.307011 309.568258
491.319063 309.531904
491.331033 309.495527
491.342918 309.459125
491.354714 309.422698
491.366420 309.386246
491.378032 309.349766
491.389548 309.313260
491.400972 309.276727
491.412305 309.240169
491.423551 309.203585
491.434714 309.166977
491.445796 309.130345
491.456801 309.093690
491.467732 309.057013
491.478592 309.020315
491.489384 308.983597
491.500112 308.946858
491.510779 308.910101
491.521388 308.873325
491.531942 308.836532
491.542445 308.799722
491.552900 308.762896
491.563310 308.726055
491.573677 308.689200
491.584007 308.652331
491.594301 308.615449
491.604562 308.578554
491.614795 308.541649
491.625003 308.504733
491.635188 308.467807
491.645353 308.430871
491.655503 308.393928
491.665640 308.356977
491.675767 308.320019
491.685888 308.283055
491.696006 308.246086
491.706124 308.209113
491.716245 308.172135
491.726373 308.135155
491.736511 308.098172
491.746662 308.061188
491.756829 308.024204
491.767015 307.987219
491.777225 307.950236
491.787460 307.913253
491.797724 307.876274
491.808021 307.839297
491.818353 307.802324
491.828724 307.765356
491.839137 307.728394
491.849596 307.691437
491.860103 307.654488
491.870662 307.617546
491.881275 307.580613
491.891947 307.543689
491.902680 307.506775
491.913478 307.469872
491.924344 307.432980
491.935280 307.396101
491.946291 307.359234
491.957380 307.322382
491.968549 307.285544
491.979801 307.248721
491.991130 307.211913
492.002526 307.175117
492.013978 307.138331
492.025477 307.101554
492.037012 307.064785
492.048573 307.028021
492.060151 306.991261
492.071734 306.954502
492.083314 306.917744
492.094879 306.880984
492.106421 306.844220
492.117927 306.807452
492.129390 306.770676
492.140797 306.733892
492.152140 306.697098
492.163408 306.660291
492.174592 306.623470
492.185680 306.586634
492.196663 306.549780
492.207531 306.512908
