X Y Z V C
482.484392 341.743160 150.000000 9.917376 1
482.527248 341.547806 150.000000 9.935736 1
482.570104 341.352451 150.000000 9.954097 1
482.612960 341.157097 150.000000 9.972458 1
482.655817 340.961742 150.000000 9.990819 1
482.698673 340.766388 150.000000 10.009181 1
482.741529 340.571034 150.000000 10.027542 1
482.784385 340.375679 150.000000 10.045903 1
482.827242 340.180325 150.000000 10.064264 1
482.870098 339.984970 150.000000 10.082624 1
482.912954 339.789616 150.000000 10.100985 1
482.955810 339.594262 150.000000 10.119345 1
482.998667 339.398907 150.000000 10.137704 1
483.041523 339.203553 150.000000 10.156063 1
483.084379 339.008198 150.000000 10.174422 1
483.127235 338.812844 150.000000 10.192780 1
483.170091 338.617490 150.000000 10.211138 1
483.212948 338.422135 150.000000 10.229494 1
483.255804 338.226781 150.000000 10.247850 1
483.298660 338.031426 150.000000 10.266205 1
483.341516 337.836072 150.000000 10.284559 1
483.384373 337.640718 150.000000 10.302913 1
483.427229 337.445363 150.000000 10.321265 1
483.470085 337.250009 150.000000 10.339616 1
483.512941 337.054654 150.000000 10.357966 1
483.555798 336.859300 150.000000 10.376315 1
483.598654 336.663946 150.000000 10.394662 1
483.641510 336.468591 150.000000 10.413008 1
483.684366 336.273237 150.000000 10.431353 1
483.727223 336.077882 150.000000 10.449696 1
483.770079 335.882528 150.000000 10.468038 1
483.812935 335.687174 150.000000 10.486378 1
483.855791 335.491819 150.000000 10.504717 1
483.898648 335.296465 150.000000 10.523054 1
483.941504 335.101110 150.000000 10.541389 1
483.984360 334.905756 150.000000 10.559722 1
484.027216 334.710402 150.000000 10.578054 1
484.070072 334.515047 150.000000 10.596383 1
484.112929 334.319693 150.000000 10.614711 1
484.155785 334.124338 150.000000 10.633036 1
484.198641 333.928984 150.000000 10.651359 1
484.241497 333.733630 150.000000 10.669680 1
484.284354 333.538275 150.000000 10.687999 1
484.327210 333.342921 150.000000 10.706316 1
484.370066 333.147566 150.000000 10.724630 1
484.412922 332.952212 150.000000 10.742941 1
484.455779 332.756858 150.000000 10.761251 1
484.498635 332.561503 150.000000 10.779557 1
484.541491 332.366149 150.000000 10.797861 1
484.584347 332.170794 150.000000 10.816162 1
484.627204 331.975440 150.000000 10.834461 1
484.670060 331.780086 150.000000 10.852757 1
484.712916 331.584731 150.000000 10.871049 1
484.755772 331.389377 150.000000 10.889339 1
484.798629 331.194022 150.000000 10.907626 1
484.841485 330.998668 150.000000 10.925910 1
484.884341 330.803314 150.000000 10.944191 1
484.927197 330.607959 150.000000 10.962468 1
484.970053 330.412605 150.000000 10.980742 1
485.012910 330.217250 150.000000 10.999013 1
485.055766 330.021896 150.000000 11.017281 1
485.098622 329.826542 150.000000 11.035545 1
485.141478 329.631187 150.000000 11.053806 1
485.184335 329.435833 150.000000 11.072063 1
485.227191 329.240478 150.000000 11.090316 1
485.270047 329.045124 150.000000 11.108566 1
485.312903 328.849769 150.000000 11.126812 1
485.355760 328.654415 150.000000 11.145055 1
485.398616 328.459061 150.000000 11.163293 1
485.441472 328.263706 150.000000 11.181528 1
485.484328 328.068352 150.000000 11.199758 1
485.527185 327.872997 150.000000 11.217985 1
485.570041 327.677643 150.000000 11.236207 1
485.612897 327.482289 150.000000 11.254425 1
485.655753 327.286934 150.000000 11.272639 1
485.698609 327.091580 150.000000 11.290849 1
485.741466 326.896225 150.000000 11.309054 1
485.784322 326.700871 150.000000 11.327255 1
485.827178 326.505517 150.000000 11.345452 1
485.870034 326.310162 150.000000 11.363644 1
485.912891 326.114808 150.000000 11.381831 1
485.955747 325.919453 150.000000 11.400014 1
485.998603 325.724099 150.000000 11.418192 1
486.041459 325.528745 150.000000 11.436365 1
486.084316 325.333390 150.000000 11.454533 1
486.127172 325.138036 150.000000 11.472696 1
486.170028 324.942681 150.000000 11.490855 1
486.212884 324.747327 150.000000 11.509008 1
486.255741 324.551973 150.000000 11.527157 1
486.298597 324.356618 150.000000 11.545300 1
486.341453 324.161264 150.000000 11.563438 1
486.384309 323.965909 150.000000 11.581571 1
486.427166 323.770555 150.000000 11.599698 1
486.470022 323.575201 150.000000 11.617820 1
486.512878 323.379846 150.000000 11.635936 1
486.555734 323.184492 150.000000 11.654048 1
486.598590 322.989137 150.000000 11.672153 1
486.641447 322.793783 150.000000 11.690253 1
486.684303 322.598429 150.000000 11.708347 1
486.731933 322.404443 150.000000 11.726435 1
486.799116 322.216065 150.000000 11.744518 1
486.866299 322.027686 150.000000 11.762594 1
486.933482 321.839308 150.000000 11.780665 1
487.000665 321.650929 150.000000 11.798730 1
487.067848 321.462551 150.000000 11.816788 1
487.135031 321.274172 150.000000 11.834841 1
487.202214 321.085794 150.000000 11.852887 1
487.269397 320.897415 150.000000 11.870927 1
487.336580 320.709037 150.000000 11.888961 1
487.403763 320.520658 150.000000 11.906988 1
487.470946 320.332280 150.000000 11.925009 1
487.538129 320.143902 150.000000 11.943024 1
487.605312 319.955523 150.000000 11.961032 1
487.672495 319.767145 150.000000 11.979033 1
487.739678 319.578766 150.000000 11.997028 1
487.806861 319.390388 150.000000 12.015016 1
487.874044 319.202009 150.000000 12.032997 1
487.941227 319.013631 150.000000 12.050971 1
488.008410 318.825252 150.000000 12.068938 1
488.075593 318.636874 150.000000 12.086899 1
488.142776 318.448496 150.000000 12.104852 1
488.209959 318.260117 150.000000 12.122798 1
488.277142 318.071739 150.000000 12.140738 1
488.344325 317.883360 150.000000 12.158669 1
488.411508 317.694982 150.000000 12.176594 1
488.478691 317.506603 150.000000 12.194511 1
488.545874 317.318225 150.000000 12.212421 1
488.613057 317.129846 150.000000 12.230324 1
488.680241 316.941468 150.000000 12.248218 1
488.747424 316.753090 150.000000 12.266106 1
488.814607 316.564711 150.000000 12.283985 1
488.881790 316.376333 150.000000 12.301857 1
488.948973 316.187954 150.000000 12.319722 1
489.016156 315.999576 150.000000 12.337578 1
489.083339 315.811197 150.000000 12.355426 1
489.150522 315.622819 150.000000 12.373267 1
489.217705 315.434440 150.000000 12.391100 1
489.284888 315.246062 150.000000 12.408924 1
489.352071 315.057683 150.000000 12.426740 1
489.419254 314.869305 150.000000 12.444549 1
489.486437 314.680927 150.000000 12.462349 1
489.553620 314.492548 150.000000 12.480140 1
489.620803 314.304170 150.000000 12.497924 1
489.687986 314.115791 150.000000 12.515698 1
489.755169 313.927413 150.000000 12.533465 1
489.822352 313.739034 150.000000 12.551223 1
489.889535 313.550656 150.000000 12.568972 1
489.956718 313.362277 150.000000 12.586712 1
490.023901 313.173899 150.000000 12.604444 1
490.091084 312.985521 150.000000 12.622167 1
490.158267 312.797142 150.000000 12.639882 1
490.225450 312.608764 150.000000 12.657587 1
490.292633 312.420385 150.000000 12.675283 1
490.359816 312.232007 150.000000 12.692971 1
490.426999 312.043628 150.000000 12.710649 1
490.494182 311.855250 150.000000 12.728318 1
490.561365 311.666871 150.000000 12.745978 1
490.628548 311.478493 150.000000 12.763629 1
490.695732 311.290114 150.000000 12.781270 1
490.762915 311.101736 150.000000 12.798902 1
490.830098 310.913358 150.000000 12.816525 1
490.897281 310.724979 150.000000 12.834138 1
490.964464 310.536601 150.000000 12.851741 1
491.031647 310.348222 150.000000 12.869335 1
491.098830 310.159844 150.000000 12.886919 1
491.166013 309.971465 150.000000 12.904494 1
491.233196 309.783087 150.000000 12.922059 1
491.295994 309.593235 150.000000 12.939614 1
491.356220 309.402518 150.000000 12.957158 1
491.416446 309.211802 150.000000 12.974693 1
491.476672 309.021085 150.000000 12.992218 1
491.532968 308.829199 150.000000 13.009733 1
491.586760 308.636569 150.000000 13.027238 1
491.640552 308.443939 150.000000 13.044732 1
491.694344 308.251309 150.000000 13.062217 1
491.748136 308.058678 150.000000 13.079691 1
491.801928 307.866048 150.000000 13.097154 1
491.855720 307.673418 150.000000 13.114607 1
491.911001 307.481222 150.000000 13.132050 1
491.969353 307.289924 150.000000 13.149482 1
492.027705 307.098626 150.000000 13.166903 1
492.086056 306.907327 150.000000 13.184314 1
492.144408 306.716029 150.000000 13.201714 1
492.202760 306.524731 150.000000 13.219103 1
492.256056 306.332020 150.000000 13.236482 1
492.305255 306.138166 150.000000 13.253849 1
492.349821 305.943363 150.000000 13.271205 1
492.380830 305.745781 150.000000 13.288551 1
492.411839 305.548200 150.000000 13.305885 1
492.432661 305.349476 150.000000 13.323208 1
492.446179 305.149933 150.000000 13.340520 1
492.459697 304.950391 150.000000 13.357821 1
492.473215 304.750848 150.000000 13.375111 1
492.486733 304.551306 150.000000 13.392389 1
492.499833 304.351758 150.000000 13.409655 1
492.490816 304.151961 150.000000 13.426910 1
492.481799 303.952165 150.000000 13.444154 1
492.472783 303.752368 150.000000 13.461386 1
492.463766 303.552572 150.000000 13.478606 1
492.454750 303.352775 150.000000 13.495815 1
492.436662 303.153633 150.000000 13.513012 1
492.416885 302.954613 150.000000 13.530196 1
492.375881 302.758933 150.000000 13.547369 1
492.333595 302.563454 150.000000 13.564531 1
492.280333 302.371015 150.000000 13.581680 1
492.216052 302.181627 150.000000 13.598817 1
492.151770 301.992239 150.000000 13.615941 1
492.074453 301.807951 150.000000 13.633054 1
491.993135 301.625229 150.000000 13.650154 1
491.911817 301.442507 150.000000 13.667243 1
491.823246 301.263387 150.000000 13.684318 1
491.726777 301.088191 150.000000 13.701382 1
491.630308 300.912995 150.000000 13.718432 1
491.526665 300.742166 150.000000 13.735471 1
491.415311 300.576033 150.000000 13.752496 1
491.303426 300.410290 150.000000 13.769509 1
491.177915 300.254576 150.000000 13.786510 1
491.052404 300.098862 150.000000 13.803497 1
490.923022 299.946534 150.000000 13.820472 1
490.785351 299.801460 150.000000 13.837434 1
490.647679 299.656385 150.000000 13.854383 1
490.507052 299.514309 150.000000 13.871319 1
490.360057 299.378690 150.000000 13.888242 1
490.213062 299.243071 150.000000 13.905152 1
490.063331 299.110625 150.000000 13.922048 1
489.907590 298.985147 150.000000 13.938932 1
489.751849 298.859668 150.000000 13.955802 1
489.590918 298.741141 150.000000 13.972658 1
489.426363 298.627467 150.000000 13.989502 1
489.260596 298.515705 150.000000 14.006332 1
489.087655 298.415250 150.000000 14.023148 1
488.914713 298.314794 150.000000 14.039951 1
488.739001 298.219509 150.000000 14.056740 1
488.559598 298.131107 150.000000 14.073516 1
488.380196 298.042706 150.000000 14.090278 1
488.197703 297.961017 150.000000 14.107026 1
488.013886 297.882206 150.000000 14.123760 1
487.829016 297.806079 150.000000 14.140480 1
487.640624 297.738934 150.000000 14.157187 1
487.450772 297.676453 150.000000 14.173879 1
487.257726 297.624174 150.000000 14.190557 1
487.061901 297.584488 150.000000 14.207221 1
486.864645 297.551776 150.000000 14.223871 1
486.665179 297.537168 150.000000 14.240507 1
486.465526 297.526151 150.000000 14.257128 1
486.265623 297.519932 150.000000 14.273735 1
486.065720 297.513712 150.000000 14.290328 1
485.865816 297.507493 150.000000 14.306906 1
485.665913 297.501273 150.000000 14.323470 1
485.467083 297.519096 150.000000 14.340019 1
485.268262 297.540114 150.000000 14.356553 1
485.068599 297.551717 150.000000 14.373073 1
484.868936 297.563320 150.000000 14.389578 1
484.669273 297.574924 150.000000 14.406068 1
484.469678 297.587240 150.000000 14.422544 1
484.271458 297.613862 150.000000 14.439004 1
484.075459 297.651904 150.000000 14.455450 1
483.881714 297.701532 150.000000 14.471880 1
483.695590 297.774558 150.000000 14.488296 1
483.513423 297.856471 150.000000 14.504696 1
483.336304 297.949364 150.000000 14.521081 1
483.165983 298.054054 150.000000 14.537451 1
482.998727 298.163571 150.000000 14.553805 1
482.836552 298.280615 150.000000 14.570145 1
482.675164 298.398700 150.000000 14.586468 1
482.518294 298.522764 150.000000 14.602777 1
482.361424 298.646828 150.000000 14.619069 1
482.204554 298.770891 150.000000 14.635347 1
482.052118 298.900359 150.000000 14.651608 1
481.899817 299.029990 150.000000 14.667854 1
481.750470 299.162885 150.000000 14.684084 1
481.606396 299.301602 150.000000 14.700299 1
481.462322 299.440320 150.000000 14.716497 1
481.318248 299.579038 150.000000 14.732680 1
481.177118 299.720550 150.000000 14.748847 1
481.046163 299.871714 150.000000 14.764997 1
480.915208 300.022879 150.000000 14.781132 1
480.784252 300.174043 150.000000 14.797250 1
480.661121 300.331441 150.000000 14.813353 1
480.543051 300.492870 150.000000 14.829439 1
480.424980 300.654299 150.000000 14.845509 1
480.306909 300.815727 150.000000 14.861562 1
480.188838 300.977156 150.000000 14.877599 1
480.079492 301.144590 150.000000 14.893620 1
479.970880 301.312529 150.000000 14.909624 1
479.862269 301.480468 150.000000 14.925612 1
479.753657 301.648407 150.000000 14.941583 1
479.645046 301.816346 150.000000 14.957537 1
479.537252 301.984798 150.000000 14.973475 1
479.433363 302.155699 150.000000 14.989395 1
479.329474 302.326600 150.000000 15.005299 1
479.225585 302.497501 150.000000 15.021187 1
479.121722 302.668417 150.000000 15.037057 1
479.022359 302.841988 150.000000 15.052910 1
478.922996 303.015559 150.000000 15.068746 1
478.823634 303.189131 150.000000 15.084565 1
478.726239 303.363790 150.000000 15.100367 1
478.632222 303.540314 150.000000 15.116152 1
478.538205 303.716838 150.000000 15.131920 1
478.444187 303.893362 150.000000 15.147670 1
478.354366 304.072035 150.000000 15.163403 1
478.266058 304.251483 150.000000 15.179118 1
478.177750 304.430931 150.000000 15.194816 1
478.094113 304.612559 150.000000 15.210497 1
478.013346 304.795525 150.000000 15.226160 1
477.932579 304.978492 150.000000 15.241805 1
477.851811 305.161458 150.000000 15.257433 1
477.771044 305.344424 150.000000 15.273043 1
477.690276 305.527390 150.000000 15.288635 1
477.609509 305.710356 150.000000 15.304209 1
477.528741 305.893322 150.000000 15.319766 1
477.453595 306.078646 150.000000 15.335304 1
477.379699 306.264494 150.000000 15.350825 1
477.305804 306.450342 150.000000 15.366327 1
477.231909 306.636190 150.000000 15.381811 1
477.158013 306.822038 150.000000 15.397278 1
477.084118 307.007886 150.000000 15.412726 1
477.010222 307.193733 150.000000 15.428155 1
476.936327 307.379581 150.000000 15.443567 1
476.862431 307.565429 150.000000 15.458960 1
476.788536 307.751277 150.000000 15.474335 1
476.716713 307.937917 150.000000 15.489691 1
476.647939 308.125720 150.000000 15.505029 1
476.579165 308.313524 150.000000 15.520348 1
476.510391 308.501327 150.000000 15.535649 1
476.441617 308.689131 150.000000 15.550931 1
476.372843 308.876934 150.000000 15.566194 1
476.304070 309.064738 150.000000 15.581438 1
476.236074 309.252812 150.000000 15.596664 1
476.173548 309.442786 150.000000 15.611871 1
476.111021 309.632761 150.000000 15.627059 1
476.048494 309.822736 150.000000 15.642227 1
475.985968 310.012711 150.000000 15.657377 1
475.923441 310.202686 150.000000 15.672508 1
475.860914 310.392660 150.000000 15.687620 1
475.804453 310.584512 150.000000 15.702712 1
475.748757 310.776600 150.000000 15.717785 1
475.693060 310.968688 150.000000 15.732839 1
475.637363 311.160777 150.000000 15.747874 1
475.581667 311.352865 150.000000 15.762889 1
475.525970 311.544953 150.000000 15.777885 1
475.470274 311.737041 150.000000 15.792862 1
475.414577 311.929130 150.000000 15.807818 1
475.358880 312.121218 150.000000 15.822756 1
475.303184 312.313306 150.000000 15.837673 1
475.247487 312.505394 150.000000 15.852571 1
475.191791 312.697483 150.000000 15.867450 1
475.136094 312.889571 150.000000 15.882308 1
475.080397 313.081659 150.000000 15.897147 1
475.024701 313.273747 150.000000 15.911965 1
474.969004 313.465835 150.000000 15.926764 1
474.913308 313.657924 150.000000 15.941543 1
474.857611 313.850012 150.000000 15.956302 1
474.801914 314.042100 150.000000 15.971040 1
474.746218 314.234188 150.000000 15.985759 1
474.690521 314.426277 150.000000 16.000457 1
474.634825 314.618365 150.000000 16.015136 1
474.579128 314.810453 150.000000 16.029793 1
474.523431 315.002541 150.000000 16.044431 1
474.467735 315.194630 150.000000 16.059048 1
474.412038 315.386718 150.000000 16.073645 1
474.358133 315.579307 150.000000 16.088221 1
474.306006 315.772395 150.000000 16.102777 1
474.253880 315.965483 150.000000 16.117312 1
474.201753 316.158570 150.000000 16.131827 1
474.149627 316.351658 150.000000 16.146321 1
474.097500 316.544745 150.000000 16.160794 1
474.045374 316.737833 150.000000 16.175246 1
473.997048 316.931906 150.000000 16.189678 1
473.948830 317.126006 150.000000 16.204088 1
473.900612 317.320107 150.000000 16.218478 1
473.852393 317.514207 150.000000 16.232847 1
473.804175 317.708308 150.000000 16.247195 1
473.755956 317.902408 150.000000 16.261522 1
473.709098 318.096835 150.000000 16.275827 1
473.663943 318.291671 150.000000 16.290112 1
473.618788 318.486507 150.000000 16.304375 1
473.573634 318.681343 150.000000 16.318617 1
473.528479 318.876179 150.000000 16.332838 1
473.483324 319.071015 150.000000 16.347037 1
473.438170 319.265851 150.000000 16.361215 1
473.393015 319.460687 150.000000 16.375372 1
473.347860 319.655523 150.000000 16.389507 1
473.302706 319.850359 150.000000 16.403620 1
473.257551 320.045195 150.000000 16.417712 1
473.212396 320.240031 150.000000 16.431782 1
473.167242 320.434867 150.000000 16.445831 1
473.122087 320.629703 150.000000 16.459858 1
473.076932 320.824539 150.000000 16.473863 1
473.031778 321.019375 150.000000 16.487846 1
472.986623 321.214211 150.000000 16.501807 1
472.941543 321.409063 150.000000 16.515747 1
472.898631 321.604405 150.000000 16.529664 1
472.855718 321.799748 150.000000 16.543560 1
472.812805 321.995090 150.000000 16.557433 1
472.769893 322.190432 150.000000 16.571285 1
472.726980 322.385774 150.000000 16.585114 1
472.684068 322.581116 150.000000 16.598921 1
472.641155 322.776458 150.000000 16.612705 1
472.598242 322.971800 150.000000 16.626468 1
472.556281 323.167343 150.000000 16.640208 1
472.516262 323.363299 150.000000 16.653926 1
472.476243 323.559254 150.000000 16.667621 1
472.436224 323.755209 150.000000 16.681294 1
472.396205 323.951165 150.000000 16.694944 1
472.356186 324.147120 150.000000 16.708572 1
472.316168 324.343075 150.000000 16.722177 1
472.276149 324.539031 150.000000 16.735759 1
472.236130 324.734986 150.000000 16.749319 1
472.196111 324.930941 150.000000 16.762856 1
472.156092 325.126897 150.000000 16.776370 1
472.117660 325.323169 150.000000 16.789861 1
472.079243 325.519445 150.000000 16.803330 1
472.040825 325.715720 150.000000 16.816775 1
472.002407 325.911996 150.000000 16.830198 1
471.963990 326.108271 150.000000 16.843597 1
471.925572 326.304547 150.000000 16.856973 1
471.887154 326.500822 150.000000 16.870327 1
471.848737 326.697098 150.000000 16.883657 1
471.810319 326.893373 150.000000 16.896964 1
471.771901 327.089649 150.000000 16.910247 1
471.733484 327.285925 150.000000 16.923508 1
471.695066 327.482200 150.000000 16.936745 1
471.656648 327.678476 150.000000 16.949958 1
471.618231 327.874751 150.000000 16.963148 1
471.579813 328.071027 150.000000 16.976315 1
471.541648 328.267351 150.000000 16.989458 1
471.504417 328.463855 150.000000 17.002578 1
471.467186 328.660359 150.000000 17.015674 1
471.429955 328.856863 150.000000 17.028746 1
471.392724 329.053367 150.000000 17.041795 1
471.355493 329.249871 150.000000 17.054820 1
471.318262 329.446375 150.000000 17.067821 1
471.281032 329.642879 150.000000 17.080799 1
471.243801 329.839384 150.000000 17.093752 1
471.206570 330.035888 150.000000 17.106682 1
471.169339 330.232392 150.000000 17.119587 1
471.132108 330.428896 150.000000 17.132469 1
471.094877 330.625400 150.000000 17.145326 1
471.057646 330.821904 150.000000 17.158160 1
471.020415 331.018408 150.000000 17.170969 1
470.983184 331.214912 150.000000 17.183754 1
470.945953 331.411416 150.000000 17.196515 1
470.908722 331.607920 150.000000 17.209252 1
470.871491 331.804424 150.000000 17.221964 1
470.834260 332.000929 150.000000 17.234652 1
470.797029 332.197433 150.000000 17.247316 1
470.759798 332.393937 150.000000 17.259955 1
470.722567 332.590441 150.000000 17.272570 1
470.685336 332.786945 150.000000 17.285160 1
470.648105 332.983449 150.000000 17.297725 1
470.610874 333.179953 150.000000 17.310266 1
470.573644 333.376457 150.000000 17.322783 1
470.536413 333.572961 150.000000 17.335275 1
470.499182 333.769465 150.000000 17.347742 1
470.461951 333.965969 150.000000 17.360184 1
470.424720 334.162473 150.000000 17.372601 1
470.387489 334.358978 150.000000 17.384994 1
470.350258 334.555482 150.000000 17.397361 1
470.313027 334.751986 150.000000 17.409704 1
470.275796 334.948490 150.000000 17.422022 1
470.088317 334.932245 150.000000 17.434314 1
469.890677 334.901613 150.000000 17.446582 1
469.693037 334.870980 150.000000 17.458824 1
469.495396 334.840348 150.000000 17.471042 1
469.297756 334.809715 150.000000 17.483234 1
469.100116 334.779083 150.000000 17.495401 1
468.902476 334.748450 150.000000 17.507543 1
468.704836 334.717818 150.000000 17.519659 1
468.507195 334.687185 150.000000 17.531750 1
468.309555 334.656553 150.000000 17.543816 1
468.111915 334.625920 150.000000 17.555856 1
467.914275 334.595288 150.000000 17.567871 1
467.716634 334.564655 150.000000 17.579860 1
467.518994 334.534023 150.000000 17.591823 1
467.321354 334.503390 150.000000 17.603762 1
467.124131 334.470206 150.000000 17.615674 1
466.927031 334.436272 150.000000 17.627561 1
466.729931 334.402338 150.000000 17.639422 1
466.532831 334.368404 150.000000 17.651257 1
466.335730 334.334471 150.000000 17.663067 1
466.138630 334.300537 150.000000 17.674850 1
465.941530 334.266603 150.000000 17.686608 1
465.744766 334.230841 150.000000 17.698340 1
465.548487 334.192439 150.000000 17.710046 1
465.352209 334.154038 150.000000 17.721726 1
465.155930 334.115636 150.000000 17.733380 1
464.959651 334.077235 150.000000 17.745007 1
464.763372 334.038834 150.000000 17.756609 1
464.567094 334.000432 150.000000 17.768185 1
464.370815 333.962031 150.000000 17.779734 1
464.174536 333.923629 150.000000 17.791257 1
463.978422 333.884416 150.000000 17.802754 1
463.782671 333.843408 150.000000 17.814225 1
463.586921 333.802400 150.000000 17.825669 1
463.391170 333.761392 150.000000 17.837087 1
463.195419 333.720383 150.000000 17.848478 1
462.999669 333.679375 150.000000 17.859843 1
462.803918 333.638367 150.000000 17.871181 1
462.608167 333.597359 150.000000 17.882493 1
462.412417 333.556351 150.000000 17.893779 1
462.216666 333.515342 150.000000 17.905037 1
462.020915 333.474334 150.000000 17.916270 1
461.825165 333.433326 150.000000 17.927475 1
461.629414 333.392318 150.000000 17.938654 1
461.433663 333.351310 150.000000 17.949806 1
461.237913 333.310301 150.000000 17.960931 1
461.042162 333.269293 150.000000 17.972029 1
460.846411 333.228285 150.000000 17.983100 1
460.650932 333.186007 150.000000 17.994145 1
460.455501 333.143499 150.000000 18.005162 1
460.260071 333.100990 150.000000 18.016153 1
460.064641 333.058482 150.000000 18.027116 1
459.869210 333.015973 150.000000 18.038053 1
459.673780 332.973465 150.000000 18.048962 1
459.478349 332.930956 150.000000 18.059844 1
459.282919 332.888448 150.000000 18.070699 1
459.087489 332.845939 150.000000 18.081527 1
458.892058 332.803430 150.000000 18.092328 1
458.696628 332.760922 150.000000 18.103101 1
458.501198 332.718413 150.000000 18.113847 1
458.305767 332.675905 150.000000 18.124566 1
458.110779 332.631419 150.000000 18.135257 1
457.915869 332.586585 150.000000 18.145921 1
457.720959 332.541751 150.000000 18.156557 1
457.526049 332.496917 150.000000 18.167166 1
457.331139 332.452083 150.000000 18.177747 1
457.136229 332.407248 150.000000 18.188301 1
456.941320 332.362414 150.000000 18.198827 1
456.746410 332.317580 150.000000 18.209326 1
456.551500 332.272746 150.000000 18.219797 1
456.356590 332.227911 150.000000 18.230240 1
456.161680 332.183077 150.000000 18.240655 1
455.966770 332.138243 150.000000 18.251043 1
455.771860 332.093409 150.000000 18.261403 1
455.576950 332.048574 150.000000 18.271734 1
455.382040 332.003740 150.000000 18.282039 1
455.187130 331.958906 150.000000 18.292315 1
454.992220 331.914072 150.000000 18.302563 1
454.797310 331.869238 150.000000 18.312783 1
454.602400 331.824403 150.000000 18.322975 1
454.407490 331.779569 150.000000 18.333139 1
454.212580 331.734735 150.000000 18.343275 1
454.017670 331.689901 150.000000 18.353383 1
453.822760 331.645066 150.000000 18.363463 1
453.627850 331.600232 150.000000 18.373514 1
453.432940 331.555398 150.000000 18.383538 1
453.237817 331.511506 150.000000 18.393533 1
453.042611 331.467976 150.000000 18.403499 1
452.847406 331.424446 150.000000 18.413438 1
452.652201 331.380916 150.000000 18.423348 1
452.456995 331.337386 150.000000 18.433229 1
452.261790 331.293856 150.000000 18.443082 1
452.066585 331.250326 150.000000 18.452907 1
451.871379 331.206796 150.000000 18.462703 1
451.676174 331.163265 150.000000 18.472471 1
451.480969 331.119735 150.000000 18.482210 1
451.285763 331.076205 150.000000 18.491921 1
451.090558 331.032675 150.000000 18.501603 1
450.895353 330.989145 150.000000 18.511256 1
450.700147 330.945615 150.000000 18.520881 1
450.504942 330.902085 150.000000 18.530476 1
450.309737 330.858555 150.000000 18.540043 1
450.114531 330.815024 150.000000 18.549582 1
449.919326 330.771494 150.000000 18.559091 1
449.724121 330.727964 150.000000 18.568572 1
449.528915 330.684434 150.000000 18.578023 1
449.333710 330.640904 150.000000 18.587446 1
449.138504 330.597374 150.000000 18.596840 1
448.943299 330.553844 150.000000 18.606205 1
448.748094 330.510314 150.000000 18.615541 1
448.552888 330.466784 150.000000 18.624848 1
448.357683 330.423253 150.000000 18.634125 1
448.162478 330.379723 150.000000 18.643374 1
447.967272 330.336193 150.000000 18.652593 1
447.772067 330.292663 150.000000 18.661784 1
447.576862 330.249133 150.000000 18.670945 1
447.381656 330.205603 150.000000 18.680077 1
447.186451 330.162073 150.000000 18.689179 1
446.991246 330.118543 150.000000 18.698253 1
446.796040 330.075013 150.000000 18.707297 1
446.600835 330.031482 150.000000 18.716311 1
446.405630 329.987952 150.000000 18.725296 1
446.210424 329.944422 150.000000 18.734252 1
446.015219 329.900892 150.000000 18.743179 1
445.820013 329.857362 150.000000 18.752076 1
445.624808 329.813832 150.000000 18.760943 1
445.429603 329.770302 150.000000 18.769781 1
445.234397 329.726772 150.000000 18.778589 1
445.039192 329.683242 150.000000 18.787368 1
444.843987 329.639711 150.000000 18.796117 1
444.648781 329.596181 150.000000 18.804836 1
444.453576 329.552651 150.000000 18.813526 1
444.258371 329.509121 150.000000 18.822186 1
444.063165 329.465591 150.000000 18.830816 1
443.867960 329.422061 150.000000 18.839417 1
443.672755 329.378531 150.000000 18.847988 1
443.477549 329.335001 150.000000 18.856529 1
443.282344 329.291471 150.000000 18.865040 1
443.087139 329.247940 150.000000 18.873521 1
442.891933 329.204410 150.000000 18.881972 1
442.696728 329.160880 150.000000 18.890393 1
442.501522 329.117350 150.000000 18.898785 1
442.306317 329.073820 150.000000 18.907146 1
442.111112 329.030290 150.000000 18.915477 1
441.915906 328.986760 150.000000 18.923778 1
441.720701 328.943230 150.000000 18.932050 1
441.525496 328.899700 150.000000 18.940291 1
441.330290 328.856169 150.000000 18.948501 1
441.135085 328.812639 150.000000 18.956682 1
440.939880 328.769109 150.000000 18.964833 1
440.744674 328.725579 150.000000 18.972953 1
440.549469 328.682049 150.000000 18.981043 1
440.354264 328.638519 150.000000 18.989103 1
440.159058 328.594989 150.000000 18.997132 1
439.963853 328.551459 150.000000 19.005131 1
439.768648 328.507928 150.000000 19.013100 1
439.573442 328.464398 150.000000 19.021039 1
439.378237 328.420868 150.000000 19.028947 1
439.183032 328.377338 150.000000 19.036824 1
438.987826 328.333808 150.000000 19.044671 1
438.792621 328.290278 150.000000 19.052488 1
438.597415 328.246748 150.000000 19.060274 1
438.402210 328.203218 150.000000 19.068029 1
438.207005 328.159688 150.000000 19.075754 1
438.011799 328.116157 150.000000 19.083449 1
437.816594 328.072627 150.000000 19.091112 1
437.621389 328.029097 150.000000 19.098745 1
437.426183 327.985567 150.000000 19.106348 1
437.230978 327.942037 150.000000 19.113919 1
437.035773 327.898507 150.000000 19.121460 1
436.840567 327.854977 150.000000 19.128971 1
436.645362 327.811447 150.000000 19.136450 1
436.518905 327.686441 150.000000 19.143899 1
436.443155 327.501341 150.000000 19.151317 1
436.367405 327.316242 150.000000 19.158703 1
